发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
梨容神尊弟子李绮筠,02月20日21:39,来自vivoX23全息幻彩, //@饭饭的小奶球:哥哥😭😭😭//@快少吃香菜:图一是比克小姐姐之前设计的款式和阿伦出的应援服她说她有给凡哥看吴亦凡的回应是他觉得很好我们穿什么他都觉得好,0,0,0,0
人间草木華,02月20日21:39,来自HUAWEIP20, #O网页链接#这个画风的视频我好爱！//@Mr_凡先生:明天和我一起畅游TempoWonderland,0,0,0,0
20XX-洗车员瘦到九十斤改昵称,02月20日21:41,来自Android, #O网页链接#我正在#RingMe一环#记录#吴亦凡#的美好时光。每年365个的日夜，Ta已有192个重要事件被4368位粉丝一同铭记。快来加入我们，今后的时光，让我们相伴前行，为Ta记录每一份热爱。#RingMe一环#为蓝色光标旗下沉浸式追星分享互动平台，明星事件全记录，粉圈动态全搜罗，定制属于每个粉丝群体的专属追星乐园。v/x搜索【RingMe一环】。@RingMe一环  ,0,0,0,0
奶盖蜜糖心,02月20日21:41,来自iPadPro, #O网页链接#想你//@Mr_凡先生:明天和我一起畅游TempoWonderland,0,0,0,0
20XX-洗车员瘦到九十斤改昵称,02月20日21:41,来自Android, #O网页链接#我正在#爱豆生日汇#为#吴亦凡#打榜助力，Ta本月累计获得2449732朵应援花，排名第16！#爱豆生日汇#是一站式应援服务平台，拥有丰富真实的线上/线下投放资源。v/x搜索【爱豆生日汇】，加入打榜集结队伍，即可为Ta登顶榜单，赢取海量应援资源。@爱豆生日汇​,0,0,0,0
凡事问你配不配,02月20日21:43,来自华为手机畅享玩不停, 吴亦凡//@Mr_凡先生:明天和我一起畅游TempoWonderland,0,0,0,0
鑫玺总监姚老师,02月20日21:44,来自iPhone客户端, 微博之夜阵容丨微博之夜阵容曝光微博之夜第一波阵容官宣来袭！白宇、蔡徐坤、时代少年团、THE9、王源、吴亦凡、华晨宇、赵丽颖纷纷加盟！高能明星团，新冠肺炎可能成为长期流行的传染病你最期待看到谁？饭点闲聊t.cn/A6tV43eY​,0,0,0,0
NWW-404,02月20日21:45,来自OPPOReno55G, #O网页链接#考古考古,0,0,0,0
木易CTania,02月20日21:45,来自HUAWEIMate40Pro, #O网页链接#2325#给白菜小哥的一万封情书#晚安，吴先生，今天接到班长的电话，嗯，前两天刚见过的人现在已经在千里之外了，唉，说的有些凄惨了，其实还好，他一直再逗我笑，让我开心点，不要伤感，然后安利了一波我们吴先生，他有他的女神，我有我的你，互不打扰，抱着欣赏的心，我们互不打扰，哈哈哈，爱你在他之前，我很开心，记得我很爱你呀，期待我们的遇见，#时间煮雨-Mr_凡先生# #破晓-Mr_凡先生#你要好好吃饭，好好睡觉，其实你很好@Mr_凡先生  ,0,0,0,1
子书不繁,02月20日21:45,来自vivoY73s5G, //@BABYCHERRY_吴亦凡资源博:#O网页链接#好想你好想你，明天见呀//@Mr_凡先生:明天和我一起畅游TempoWonderland,0,0,0,0
HugEveryoner,02月20日21:46,来自吴亦凡粉丝Android, 国际友人@Mr_凡先生你好，啥时出新歌考虑下海外妮吧//@kwlin:那个凡凡影响力大，是特别好的事，但是有时间送人家出道不如多给吴亦凡做做数据吧,0,0,0,0
随我心境,02月20日21:46,来自华为手机畅享玩不停, #O网页链接#来了,0,0,0,0
qing92_,02月20日21:47,来自朋友圈背景图超话, 朋友圈背景图你喜欢哪一句呢？被嘲笑的梦想才会更伟大-张杰生而自由爱而无畏-王源什么都不做才会来不及-易烊千玺不想别人否定自己就要更加努力-王俊凯你是我的少女情怀和心之所向-陈立农没有人帮你说明你一个人可以-吴亦凡下次花开的时候再会-权志龙人生是一场难得的修行不要轻易交白卷-胡歌我知道我会成为更好的人所以我从不怀疑自己-杨洋2耒阳市  ,0,0,2,1
唯爱阿fan,02月20日21:47,来自vivoX20全面屏手机, #吴亦凡李舒白#//#吴亦凡青簪行#如果光能让我​​​感受这微风​​​飞逝的烟​​​火​​​​​七色😍​​​的​​​彩虹🌈​​​,0,0,0,0
唯爱阿fan,02月20日21:47,来自vivoX20全面屏手机, #吴亦凡李舒白#//#吴亦凡青簪行#如果光能让我​​​感受这微风​​​飞逝的烟​​​火​​​​​七色😍​​​的​​​彩​,0,0,0,0
明天会好你要加油s,02月20日21:49,来自Android, #给吴亦凡的每日情书#2458@Mr_凡先生​,0,0,0,0
徐依然Martina,02月20日21:50,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#如果说难以入睡是一种病痛的话，那我估计当代年轻人或多或少都会沾染上，如若心存执念，带着执念入睡，带着憧憬入睡或许会更有未来,0,0,0,0
徐依然Martina,02月20日21:50,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#蓝色是大海的颜色，蓝色是天空的颜色，蓝色是希望的颜色，只要看见天空看见大海我们就还能憧憬未来,0,0,0,0
徐依然Martina,02月20日21:50,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#选择音乐不为馈赠，选择国王不是因为懦弱，而是制度，只有服从制度尊重制度才能让自己做到内心所想,0,0,0,0
徐依然Martina,02月20日21:50,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#利刃出鞘，四海天地，张建遨游，我们一起闯荡江湖,0,0,0,0
徐依然Martina,02月20日21:50,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#这双温柔的眼睛到底看透了多少事情，才能让他在众人中只保持自己的形象，只做自己喜欢的事情,0,0,0,0
徐依然Martina,02月20日21:51,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#蓝色是大海的颜色，蓝色是天空的颜色，蓝色是希望的颜色，只要看见天空看见大海我们就还能憧憬未来,0,0,0,0
77瓷娃娃,02月20日21:51,, #365天安利吴亦凡#喜欢跳舞的凡凡,0,0,0,0
徐依然Martina,02月20日21:51,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#如果说难以入睡是一种病痛的话，那我估计当代年轻人或多或少都会沾染上，如若心存执念，带着执念入睡，带着憧憬入睡或许会更有未来,0,0,0,0
徐依然Martina,02月20日21:51,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#利刃出鞘，四海天地，张建遨游，我们一起闯荡江湖,0,0,0,0
徐依然Martina,02月20日21:51,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#数据从来不会说谎，数据不会偏向哪个人，不只是音乐方面有他的身影，只要是他喜爱的，他都会尽力做到最好的,0,0,0,0
徐依然Martina,02月20日21:51,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#选择音乐不为馈赠，选择国王不是因为懦弱，而是制度，只有服从制度尊重制度才能让自己做到内心所想,0,0,0,0
西瓜瓜瓜瓜哼,02月20日21:52,来自vivo智能手机, #O网页链接# #ni和吴亦凡的贰叁事#我喜欢的小朋友，干净却也温柔，笑起来的时候星辰坠落眼底，开出好看的花来。总是带着不谙世事的天真跌跌撞撞的向前跑，他注定成为更多人的月亮@Mr_凡先生​,0,0,1,0
徐依然Martina,02月20日21:52,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#如果说难以入睡是一种病痛的话，那我估计当代年轻人或多或少都会沾染上，如若心存执念，带着执念入睡，带着憧憬入睡或许会更有未来,0,0,0,0
我们白着呢啦啦啦啦啦,02月20日21:52,来自iPhone, #吴亦凡李舒白#｜#吴亦凡青簪行#@Mr_凡先生,0,0,0,0
徐依然Martina,02月20日21:52,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#蓝色是大海的颜色，蓝色是天空的颜色，蓝色是希望的颜色，只要看见天空看见大海我们就还能憧憬未来,0,0,0,0
KW娴,02月20日21:52,来自vivoX27Pro, #O网页链接# #吴亦凡微博之夜#|#365天安利吴亦凡#“我一直觉得我需要不断地去寻找，不断的去确定我为什么在做这些事情，只有当我自己认可我是谁，这一切才变得有意义”--@Mr_凡先生​​​​​,0,0,36,3
徐依然Martina,02月20日21:52,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#这双温柔的眼睛到底看透了多少事情，才能让他在众人中只保持自己的形象，只做自己喜欢的事情,0,0,0,0
徐依然Martina,02月20日21:52,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#勇于开始才能找到成功的道路，只有我们踏上了坚持了才能找到我们需要走的那条路,0,0,0,0
徐依然Martina,02月20日21:53,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#数据从来不会说谎，数据不会偏向哪个人，不只是音乐方面有他的身影，只要是他喜爱的，他都会尽力做到最好的,0,0,0,0
徐依然Martina,02月20日21:53,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#利刃出鞘，四海天地，张建遨游，我们一起闯荡江湖,0,0,0,0
徐依然Martina,02月20日21:53,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#蓝色是大海的颜色，蓝色是天空的颜色，蓝色是希望的颜色，只要看见天空看见大海我们就还能憧憬未来,0,0,0,0
徐依然Martina,02月20日21:53,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#如果说难以入睡是一种病痛的话，那我估计当代年轻人或多或少都会沾染上，如若心存执念，带着执念入睡，带着憧憬入睡或许会更有未来,0,0,0,0
我的男神是二凡i,02月20日21:53,来自iPhone客户端, 是春天的气息💚🌸#O网页链接#,0,0,0,0
徐依然Martina,02月20日21:53,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#选择音乐不为馈赠，选择国王不是因为懦弱，而是制度，只有服从制度尊重制度才能让自己做到内心所想,0,0,0,0
徐依然Martina,02月20日21:53,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#数据从来不会说谎，数据不会偏向哪个人，不只是音乐方面有他的身影，只要是他喜爱的，他都会尽力做到最好的,0,0,0,0
娱乐憨豆,02月20日21:53,来自iPhone11, 邓超真的是以一人之力撑起了《创4》的所有看点。在节目录制前，邓超采访说：“我来之前其实有一个秘密，不想老，很简单和年轻人在一起就行了。”在节目录制后，邓超整个人都透着“生无可恋，什么玩意儿，这群人到底是干嘛的？内娱能交给这群人吗？”可能在录制之前邓超一直以为男团是像“傻儿子”鹿晗那样式的，或者像吴亦凡、张艺兴、黄子韬那样的，别的不说唱跳能力是最基本的。但在《创4》里，选手们是真没一点男团必须的专业素养，每一个表演都卡在各种奇奇怪怪的点上翻车，也难怪邓超的笑比哭还难看。想知道超哥后悔了吗？  ,0,0,0,397
徐依然Martina,02月20日21:54,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#利刃出鞘，四海天地，张建遨游，我们一起闯荡江湖,0,0,0,0
嗨哈比,02月20日21:54,来自AI实力派vivoZ1, 吴亦凡,0,0,0,1
徐依然Martina,02月20日21:54,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#选择音乐不为馈赠，选择国王不是因为懦弱，而是制度，只有服从制度尊重制度才能让自己做到内心所想,0,0,0,0
徐依然Martina,02月20日21:54,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#数据从来不会说谎，数据不会偏向哪个人，不只是音乐方面有他的身影，只要是他喜爱的，他都会尽力做到最好的,0,0,0,0
徐依然Martina,02月20日21:54,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#如果说难以入睡是一种病痛的话，那我估计当代年轻人或多或少都会沾染上，如若心存执念，带着执念入睡，带着憧憬入睡或许会更有未来,0,0,0,0
徐依然Martina,02月20日21:54,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#选择音乐不为馈赠，选择国王不是因为懦弱，而是制度，只有服从制度尊重制度才能让自己做到内心所想,0,0,0,0
僵尸uncle,02月20日21:54,来自iPhone客户端, #哪吒重生票房破3亿#我想说，很好看，而且男主好帅，敖丙好像吴亦凡哦2泉州​,0,0,0,1
徐依然Martina,02月20日21:54,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#勇于开始才能找到成功的道路，只有我们踏上了坚持了才能找到我们需要走的那条路,0,0,0,0
徐依然Martina,02月20日21:54,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#蓝色是大海的颜色，蓝色是天空的颜色，蓝色是希望的颜色，只要看见天空看见大海我们就还能憧憬未来,0,0,0,0
徐依然Martina,02月20日21:54,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#这双温柔的眼睛到底看透了多少事情，才能让他在众人中只保持自己的形象，只做自己喜欢的事情,0,0,0,0
我们白着呢啦啦啦啦啦,02月20日21:54,来自iPhone, #吴亦凡青簪行#｜#吴亦凡李舒白#@Mr_凡先生,0,0,0,0
徐依然Martina,02月20日21:55,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#选择音乐不为馈赠，选择国王不是因为懦弱，而是制度，只有服从制度尊重制度才能让自己做到内心所想,0,0,0,0
徐依然Martina,02月20日21:55,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#数据从来不会说谎，数据不会偏向哪个人，不只是音乐方面有他的身影，只要是他喜爱的，他都会尽力做到最好的,0,0,0,0
徐依然Martina,02月20日21:55,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#利刃出鞘，四海天地，张建遨游，我们一起闯荡江湖,0,0,0,0
徐依然Martina,02月20日21:55,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#如果说难以入睡是一种病痛的话，那我估计当代年轻人或多或少都会沾染上，如若心存执念，带着执念入睡，带着憧憬入睡或许会更有未来,0,0,0,0
galaxy2妮,02月20日21:55,来自iPhone客户端, 超乖的凡凡#吴亦凡#,0,0,0,0
徐依然Martina,02月20日21:55,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#蓝色是大海的颜色，蓝色是天空的颜色，蓝色是希望的颜色，只要看见天空看见大海我们就还能憧憬未来,0,0,0,0
徐依然Martina,02月20日21:55,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#这双温柔的眼睛到底看透了多少事情，才能让他在众人中只保持自己的形象，只做自己喜欢的事情,0,0,0,0
徐依然Martina,02月20日21:55,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#勇于开始才能找到成功的道路，只有我们踏上了坚持了才能找到我们需要走的那条路,0,0,0,0
徐依然Martina,02月20日21:56,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#选择音乐不为馈赠，选择国王不是因为懦弱，而是制度，只有服从制度尊重制度才能让自己做到内心所想,0,0,0,0
徐依然Martina,02月20日21:56,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#数据从来不会说谎，数据不会偏向哪个人，不只是音乐方面有他的身影，只要是他喜爱的，他都会尽力做到最好的,0,0,0,0
一起去札幌滑雪吧,02月20日21:56,来自橙光安卓客户端, #橙光#《快穿之拯救BE计划》本故事讲了世界发展越来越快，为了满足人类的娱乐欲望，开发了全息时代而后针对怀有异心的人，创立了STL组织，专门解救迷失在全息世界的人而我，被分为解救BE计划，就是帮助男女主在一起的助攻与迷失者作对，他们负责拆情侣，而我负责撮合谁知道，在撮合的途中和反派（也就是迷失者）产生了感情天啊，吴亦凡知道还得了，却没想到，有一天我也有和上司谈恋爱的时候全文高能不狗血，剧情纯属虚构，勿带真人酸甜苦辣咸，每一个爱情味道你来尝尝霸道二傻病娇奶狗狼狗暖男各型各款由你来选O网页链接  ,0,0,0,0
徐依然Martina,02月20日21:56,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#利刃出鞘，四海天地，张建遨游，我们一起闯荡江湖,0,0,0,0
徐依然Martina,02月20日21:56,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#蓝色是大海的颜色，蓝色是天空的颜色，蓝色是希望的颜色，只要看见天空看见大海我们就还能憧憬未来,0,0,0,0
徐依然Martina,02月20日21:56,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#勇于开始才能找到成功的道路，只有我们踏上了坚持了才能找到我们需要走的那条路,0,0,0,0
徐依然Martina,02月20日21:56,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#这双温柔的眼睛到底看透了多少事情，才能让他在众人中只保持自己的形象，只做自己喜欢的事情,0,0,0,0
行家庄coc70676,02月20日21:56,来自荣耀10AI变色更潮美, #吴亦凡微博之夜# #微博之夜阵容#不见不散@Mr_凡先生,0,0,0,0
徐依然Martina,02月20日21:56,来自iPhone客户端, //@1106K纯手动抡博小分队:#O网页链接#如果说难以入睡是一种病痛的话，那我估计当代年轻人或多或少都会沾染上，如若心存执念，带着执念入睡，带着憧憬入睡或许会更有未来,0,0,0,0
还有146,02月20日21:57,来自小米6X拍人更美, #O网页链接#,0,0,0,0
浮华繁花66666,02月20日21:57,来自华为畅享205G, //@BABYCHERRY_吴亦凡资源博:#O网页链接#好想你好想你，明天见呀//@Mr_凡先生:明天和我一起畅游TempoWonderland,0,0,0,0
